"","type","time","moi_type","moi_res","moi_wt","init_wt","init_mut","c_pop","v_prog","p2pfu","wt_rep_abil","time_to_pocap","bg_mut_rate","uninf_cells","surv_pfu","tot_pfu","pop_prop","imm_delay","imm_m","imm_sd","id","seed","treatment"
"712","susceptible",0,1,0,1,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,3663,10098.2346083922,"10098.2346083922","1",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"713","resistant",0.333333333333333,0.0140618638313265,0.0140618638313265,129.274873344208,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,3663,142,"1305590","0.000108763087952573",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"714","susceptible",0.333333333333333,129.274873344208,0.0140618638313265,129.274873344208,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,3663,1305448,"1305590","0.999891236912047",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"715","resistant",0.666666666666667,0.0387196391411878,0.0387196391411878,203.039647969364,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,391,"2050733","0.00019066353347803",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"716","susceptible",0.666666666666667,203.039647969364,0.0387196391411878,203.039647969364,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,2050342,"2050733","0.999809336466522",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"717","resistant",1,0.0617929790897729,0.0617929790897729,203.081833560858,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,624,"2051392","0.000304183695753908",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"718","susceptible",1,203.081833560858,0.0617929790897729,203.081833560858,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,2050768,"2051392","0.999695816304246",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"719","resistant",1.33333333333333,0.0809052306351674,0.0809052306351674,202.858626229338,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,817,"2049331","0.00039866668683585",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"720","susceptible",1.33333333333333,202.858626229338,0.0809052306351674,202.858626229338,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,2048514,"2049331","0.999601333313164",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"721","resistant",1.66666666666667,0.104473706634151,0.104473706634151,202.896850732429,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,1055,"2049955","0.000514645443436563",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"722","susceptible",1.66666666666667,202.896850732429,0.104473706634151,202.896850732429,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,2048900,"2049955","0.999485354556563",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"723","resistant",2,0.13012175404481,0.13012175404481,203.081338424808,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,1314,"2052077","0.000640326849333626",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"724","susceptible",2,203.081338424808,0.13012175404481,203.081338424808,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,2050763,"2052077","0.999359673150666",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"725","resistant",2.33333333333333,0.145371944397094,0.145371944397094,202.939729514393,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,1468,"2050801","0.000715817868237825",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"726","susceptible",2.33333333333333,202.939729514393,0.145371944397094,202.939729514393,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,2049333,"2050801","0.999284182131762",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"727","resistant",2.66666666666667,0.160226025909059,0.160226025909059,202.770293957947,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,1618,"2049240","0.000789561007983447",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"728","susceptible",2.66666666666667,202.770293957947,0.160226025909059,202.770293957947,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,2047622,"2049240","0.999210438992017",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"729","resistant",3,0.00861536727693949,0.00861536727693949,9.46977404550769,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,87,"95715","0.000908948440683279",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"730","susceptible",3,9.46977404550769,0.00861536727693949,9.46977404550769,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,95628,"95715","0.999091051559317",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"731","resistant",3.33333333333333,0.0103978570583752,0.0103978570583752,7.19977330884926,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,4,105,"72810","0.00144210960032962",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"732","susceptible",3.33333333333333,7.19977330884926,0.0103978570583752,7.19977330884926,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,4,72705,"72810","0.99855789039967",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"733","resistant",3.66666666666667,0.0113881291591729,0.0113881291591729,4.86174087886602,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,5,115,"49210","0.00233692338955497",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"734","susceptible",3.66666666666667,4.86174087886602,0.0113881291591729,4.86174087886602,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,5,49095,"49210","0.997663076610445",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"735","resistant",4,0.0301042718642483,0.0301042718642483,3.27017555846405,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,80,304,"33327","0.00912173312929457",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"736","susceptible",4,3.27017555846405,0.0301042718642483,3.27017555846405,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,80,33023,"33327","0.990878266870705",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"737","resistant",4.33333333333333,0.0922933597943403,0.0922933597943403,2.20038460797236,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,371,932,"23152","0.0402557014512785",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"738","susceptible",4.33333333333333,2.20038460797236,0.0922933597943403,2.20038460797236,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,371,22220,"23152","0.959744298548721",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"739","resistant",4.66666666666667,0.460179445240664,0.460179445240664,1.43955855292953,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,1050,4647,"19184","0.242233110925771",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"740","susceptible",4.66666666666667,1.43955855292953,0.460179445240664,1.43955855292953,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,1050,14537,"19184","0.757766889074229",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"741","resistant",5,2.4541913474068,2.4541913474068,1.21773760235086,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,1471,24783,"37080","0.66836569579288",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"742","susceptible",5,1.21773760235086,2.4541913474068,1.21773760235086,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,1471,12297,"37080","0.33163430420712",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"743","resistant",5.33333333333333,6.32348152685342,6.32348152685342,1.31844827500198,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,257,63856,"77170","0.827471815472334",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"744","susceptible",5.33333333333333,1.31844827500198,6.32348152685342,1.31844827500198,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,257,13314,"77170","0.172528184527666",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"745","resistant",5.66666666666667,6.10799831771986,6.10799831771986,0.89045267303724,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,6,61680,"70672","0.872764319673987",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"746","susceptible",5.66666666666667,0.89045267303724,6.10799831771986,0.89045267303724,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,6,8992,"70672","0.127235680326013",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"747","resistant",6,4.74568098865254,4.74568098865254,0.461664853391861,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,6,47923,"52585","0.911343539032043",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"748","susceptible",6,0.461664853391861,4.74568098865254,0.461664853391861,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,6,4662,"52585","0.0886564609679566",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"749","resistant",6.33333333333333,3.54963034530915,3.54963034530915,0.199539828310725,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,61,35845,"37860","0.946777601690438",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"750","susceptible",6.33333333333333,0.199539828310725,3.54963034530915,0.199539828310725,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,61,2015,"37860","0.0532223983095615",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"751","resistant",6.66666666666667,2.60530686998852,2.60530686998852,0.0706064007868719,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,250,26309,"27022","0.973614092221153",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"752","susceptible",6.66666666666667,0.0706064007868719,2.60530686998852,0.0706064007868719,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,250,713,"27022","0.0263859077788469",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"753","resistant",7,1.76902208086491,1.76902208086491,0.0179239250244373,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,700,17864,"18045","0.989969520642837",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"754","susceptible",7,0.0179239250244373,1.76902208086491,0.0179239250244373,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,700,181,"18045","0.0100304793571626",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"755","resistant",7.33333333333333,1.11900747390134,1.11900747390134,0.00227762583183458,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,1655,11300,"11323","0.997968736200654",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"756","susceptible",7.33333333333333,0.00227762583183458,1.11900747390134,0.00227762583183458,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,1655,23,"11323","0.00203126379934646",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"757","resistant",7.66666666666667,0.588617736714119,0.588617736714119,9.90272100797642e-05,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,3398,5944,"5945","0.999831791421362",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"758","susceptible",7.66666666666667,9.90272100797642e-05,0.588617736714119,9.90272100797642e-05,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,3398,1,"5945","0.000168208578637511",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"759","resistant",8,0.27707813380318,0.27707813380318,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,5472,2798,"2798","1",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"760","susceptible",8,0,0.27707813380318,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,5472,0,"2798","0",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"761","resistant",8.33333333333333,0.0981359651890463,0.0981359651890463,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,7647,991,"991","1",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"762","susceptible",8.33333333333333,0,0.0981359651890463,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,7647,0,"991","0",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"763","resistant",8.66666666666667,0.0257470746207387,0.0257470746207387,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,9156,260,"260","1",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"764","susceptible",8.66666666666667,0,0.0257470746207387,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,9156,0,"260","0",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"765","resistant",9,0.00534746934430727,0.00534746934430727,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,9846,54,"54","1",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"766","susceptible",9,0,0.00534746934430727,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,9846,0,"54","0",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"767","resistant",9.33333333333333,0.00069319047055835,0.00069319047055835,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,10050,7,"7","1",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"768","susceptible",9.33333333333333,0,0.00069319047055835,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,10050,0,"7","0",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"769","resistant",9.66666666666667,0,0,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,10095,0,"0","NaN",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"770","susceptible",9.66666666666667,0,0,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,10095,0,"0","NaN",9.29889379382767,-1.37736165630994,0.483187605893751,"9","18","Simulated 100x Less Stringent"
"771","resistant",0,0,0,1,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,3699,0,"10098.2346083922","0",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"772","susceptible",0,1,0,1,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,3699,10098.2346083922,"10098.2346083922","1",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"773","resistant",0.333333333333333,0.0120813196297312,0.0120813196297312,128.706853267191,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,3699,122,"1299834","9.3858138808494e-05",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"774","susceptible",0.333333333333333,128.706853267191,0.0120813196297312,128.706853267191,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,3699,1299712,"1299834","0.999906141861192",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"775","resistant",0.666666666666667,0.0349566051581568,0.0349566051581568,203.033310227919,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,353,"2050631","0.000172142135762114",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"776","susceptible",0.666666666666667,203.033310227919,0.0349566051581568,203.033310227919,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,2050278,"2050631","0.999827857864238",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"777","resistant",1,0.0521873397120357,0.0521873397120357,202.837236351961,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,527,"2048825","0.000257220602052396",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"778","susceptible",1,202.837236351961,0.0521873397120357,202.837236351961,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,2048298,"2048825","0.999742779397948",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"779","resistant",1.33333333333333,0.069319047055835,0.069319047055835,203.088963519984,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,700,"2051540","0.000341207093208029",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"780","susceptible",1.33333333333333,203.088963519984,0.069319047055835,203.088963519984,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,2050840,"2051540","0.999658792906792",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"781","resistant",1.66666666666667,0.085262427878677,0.085262427878677,202.727118094352,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,861,"2048047","0.00042040050838677",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"782","susceptible",1.66666666666667,202.727118094352,0.085262427878677,202.727118094352,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,2047186,"2048047","0.999579599491613",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"783","resistant",2,0.0949670944664939,0.0949670944664939,202.958148575468,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,959,"2050478","0.000467695825071032",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"784","susceptible",2,202.958148575468,0.0949670944664939,202.958148575468,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,2049519,"2050478","0.999532304174929",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"785","resistant",2.33333333333333,0.110118257608698,0.110118257608698,203.032418983028,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,1112,"2051381","0.000542073851712578",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"786","susceptible",2.33333333333333,203.032418983028,0.110118257608698,203.032418983028,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,2050269,"2051381","0.999457926148287",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"787","resistant",2.66666666666667,0.128636345893614,0.128636345893614,203.135902417561,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,1299,"2052613","0.000632851881967034",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"788","susceptible",2.66666666666667,203.135902417561,0.128636345893614,203.135902417561,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,2051314,"2052613","0.999367148118033",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"789","resistant",3,0.00633774144510491,0.00633774144510491,9.46363435848275,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,64,"95630","0.000669246052493987",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"790","susceptible",3,9.46363435848275,0.00633774144510491,9.46363435848275,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,95566,"95630","0.999330753947506",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"791","resistant",3.33333333333333,0.00772412238622161,0.00772412238622161,6.88952105966936,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,78,"69650","0.00111988513998564",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"792","susceptible",3.33333333333333,6.88952105966936,0.00772412238622161,6.88952105966936,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,0,69572,"69650","0.998880114860014",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"793","resistant",3.66666666666667,0.0112891019490931,0.0112891019490931,4.51059039192318,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,5,114,"45663","0.00249655081794889",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"794","susceptible",3.66666666666667,4.51059039192318,0.0112891019490931,4.51059039192318,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,5,45549,"45663","0.997503449182051",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"795","resistant",4,0.0207957141167505,0.0207957141167505,2.88000835074978,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,120,210,"29293","0.00716894821288362",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"796","susceptible",4,2.88000835074978,0.0207957141167505,2.88000835074978,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,120,29083,"29293","0.992831051787116",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"797","resistant",4.33333333333333,0.0805091217948483,0.0805091217948483,1.74495846881553,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,595,813,"18434","0.0441032874037105",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"798","susceptible",4.33333333333333,1.74495846881553,0.0805091217948483,1.74495846881553,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,595,17621,"18434","0.955896712596289",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"799","resistant",4.66666666666667,0.486619710331961,0.486619710331961,1.08207032454158,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,1619,4914,"15841","0.310207688908529",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"800","susceptible",4.66666666666667,1.08207032454158,0.486619710331961,1.08207032454158,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,1619,10927,"15841","0.689792311091472",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"801","resistant",5,2.67640840682579,2.67640840682579,0.830145102098663,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,2122,27027,"35410","0.763258966393674",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"802","susceptible",5,0.830145102098663,2.67640840682579,0.830145102098663,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,2122,8383,"35410","0.236741033606326",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"803","resistant",5.33333333333333,5.90944876150993,5.90944876150993,0.775482082134634,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,291,59675,"67506","0.88399549669659",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"804","susceptible",5.33333333333333,0.775482082134634,5.90944876150993,0.775482082134634,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,291,7831,"67506","0.11600450330341",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"805","resistant",5.66666666666667,4.95690602775268,4.95690602775268,0.441661356955748,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,19,50056,"54516","0.918189155477291",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"806","susceptible",5.66666666666667,0.441661356955748,4.95690602775268,0.441661356955748,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,19,4460,"54516","0.0818108445227089",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"807","resistant",6,3.52774533188152,3.52774533188152,0.191518624294264,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,51,35624,"37558","0.948506310240162",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"808","susceptible",6,0.191518624294264,3.52774533188152,0.191518624294264,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,51,1934,"37558","0.0514936897598381",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
"809","resistant",6.33333333333333,2.45151761273464,2.45151761273464,0.0638725505014479,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.0465842377578656,"9",10000,238,24756,"25401","0.974607298925239",9.29889379382767,-1.37736165630994,0.483187605893751,"10","20","Simulated 100x Less Stringent"
